Defect ID,Status,Summary,Severity,Detected on Date,Environment,Incident Type,Modified,Closing Date,Root Cause
628,Closed,[TM3_Accounting_Module] : GLLawsonDetails.PostingDate and GLAccounting.PostingDate  format is not correct.,3,6/1/2016,Test/SIT,Defect,7/1/2016 21:14,8/1/2016,Environment Issue
629,Closed,[TM3_Accounting_Module] : GLLawsonDetails table does not get updated for Manual Accounting Entries policy numbers,2,6/1/2016,Test/SIT,Defect,13/1/2016 22:37,14/1/2016,Coding Issue
630,Open,[TM3_Q&I_Browser] EMTU_Step 1_ random picklist values shown in IE11,3,6/1/2016,Test/SIT,Defect,7/1/2016 5:17,,
631,Closed,[TM3_Correspondence]: Clarification: User is not able to generate policy package for partial premium refund as there is no option present in the 'Cover Letter' drop down while generating confirmation,3,6/1/2016,Test/SIT,Watch List,11/1/2016 21:55,12/1/2016,Requirement Issue - Ambiguous/Unclear Requirement
632,Open,[TM3_Q&I_Copy] EMTU_ Step 2: Quote Comparison page_Benefits mismatch,3,6/1/2016,Test/SIT,Defect,7/1/2016 5:19,,
633,Closed,[TMR_Confirmation]The relationship to applicant field is showing as blank in OCM STTCEM plan.,3,6/1/2016,Test/SIT,Defect,7/1/2016 3:36,7/1/2016,Environment Issue
634,Closed,[TM3_Correspondence]: In the Family Breakdown section 'Gender' is not displaying in Word it is displaying in single letter,4,6/1/2016,Test/SIT,Defect,7/1/2016 3:30,7/1/2016,Environment Issue
635,Closed,[TM3_Accounting_Module] : GLLawsonDetail.AccountingEntity is showing NULL value,2,6/1/2016,Test/SIT,Defect,14/1/2016 4:59,14/1/2016,Testing Issue - Test Planning/Strategy Issue
636,Ready to Retest,[TM3_Q&I] EMTU_Companion Question not showing,3,6/1/2016,Test/SIT,Defect,21/1/2016 21:46,,Build & Configuration Related Issue
637,Closed,[TM3_PI&C] System is showing unexpcted error message while user is clicking on [Policy Change] button,3,5/1/2016,Test/SIT,Defect,13/1/2016 4:55,13/1/2016,Coding Issue
638,Closed,[TM3_Correspondence]: Null value is displaying both in the confirmation and policy inquiry change for the field 'Host Address Line1',3,6/1/2016,Test/SIT,Defect,14/1/2016 5:18,14/1/2016,Coding Issue
639,Closed,[TM3_Accounting_Module] : GLLawsonDetail.UnitAmount is showing NULL value instead of showing Blank value,4,6/1/2016,Test/SIT,Defect,14/1/2016 22:15,15/1/2016,Build & Configuration Related Issue
640,Closed,[TM3_Confirmations] : Format for coverage and deductible is incorrect,3,6/1/2016,Test/SIT,Defect,18/1/2016 13:45,18/1/2016,Coding Issue
641,Closed,[TM3_Migration]Data mismatch is observed for policy number:'5A80111I',3,6/1/2016,Development,Defect,13/1/2016 22:25,14/1/2016,Coding Issue
642,Closed,[TM3_PI&C] Asset Search result display is incorrect,3,6/1/2016,Test/SIT,Defect,22/1/2016 1:29,22/1/2016,Requirement Issue - Ambiguous/Unclear Requirement
643,Duplicate,NOT DEFECT - Huge Payload Development Tracking,1,7/1/2016,Test/SIT,Watch List,19/1/2016 20:06,7/1/2016,Design Issue
644,Fixed,[TM3_Q&I_Browser] Not able to issue policy in IE11,2,7/1/2016,Test/SIT,Defect,20/1/2016 8:12,14/1/2016,Coding Issue
645,Open,[TM3_PI&C] Unable to void a policy where Coverage start date = System date,2,6/1/2016,Test/SIT,Defect,7/1/2016 8:37,,
646,Closed,[TM3_PI&C] Unable to commit a policy after changing the policy status from Active to Void,2,7/1/2016,Test/SIT,Defect,14/1/2016 1:56,14/1/2016,Coding Issue
647,Open,[TM3_Q&I_COPY] VTC_ Step 2_Benefits  display order mismatch.,4,7/1/2016,Test/SIT,Defect,16/1/2016 14:54,,
648,Closed,[TM3_Correspondence]: After editing 'Asset confirmation' system is not generating the changed cover letter,2,7/1/2016,Test/SIT,Defect,11/1/2016 21:56,12/1/2016,Existing Production Issue
649,Ready to Retest,[TM3_PI&C] Unexpected Error found on clicking Commit button twice,2,7/1/2016,Test/SIT,Defect,22/1/2016 3:04,18/1/2016,Coding Issue
650,Open,[TM3_Q&I_UX_Other]: Mobile UI issues in Quote and Issue mobile browser,3,7/1/2016,Test/SIT,Defect,16/1/2016 9:33,,
651,Closed,[TM3_PI&C] Unexpected error found on clicking Commit button,2,7/1/2016,Test/SIT,Defect,14/1/2016 21:29,15/1/2016,Architecture Issue
652,Closed,"[TM3_PI&C]: In the 'Assets' tab all column headings are not displaying now for 'All Assets', previously it was displaying",4,7/1/2016,Test/SIT,Defect,14/1/2016 7:20,14/1/2016,Build & Configuration Related Issue
653,Closed,[TM3_Migration]No record is found in premiumadjustmentInstance table for for policy number:'5A80111I',3,7/1/2016,Development,Defect,18/1/2016 11:07,18/1/2016,Coding Issue
654,Closed,[TM3_Migration] Data missing in CorrespondenceIntermediate table,3,7/1/2016,Development,Defect,11/1/2016 19:37,11/1/2016,Build & Configuration Related Issue
655,Closed,[TM3_PI&C] Need to Add 'Unspecified' Value in Gender Drop Down,3,7/1/2016,Test/SIT,Defect,20/1/2016 2:43,20/1/2016,Requirement Issue - Change in Requirement
656,Closed,[TM3 Migration] Source data missing CC info on some of the policies,3,7/1/2016,Development,Defect,8/1/2016 7:00,8/1/2016,Coding Issue
657,Closed,[TM3_Correspondence]: System is not displaying plan name correctly in the 'Your Premium' section for Student plan,3,8/1/2016,Test/SIT,Defect,12/1/2016 22:09,13/1/2016,Existing Production Issue
658,Closed,"[TM3_Accounting_Module] :  ""Sub Account"" column is showing ?0? value in GL data file instead of showing Correct data from GLAccountInformation Table",2,8/1/2016,Test/SIT,Defect,13/1/2016 14:59,13/1/2016,Build & Configuration Related Issue
659,Ready to Retest,[TM3_Q&I_LIA] Step 4_Application page_Insured Search not working.,3,8/1/2016,Test/SIT,Defect,21/1/2016 4:54,18/1/2016,Coding Issue
660,Closed,"[TM3_Accounting_Module] : ""Product"" column is not getting displayed in correct format in GL data file",4,8/1/2016,Test/SIT,Defect,13/1/2016 23:01,14/1/2016,Build & Configuration Related Issue
661,Closed,[TM3_Confirmations]: Field level issues in the 'Applicant and Coverage Information' section in the confirmation when selected plan=Trip Cancellation/Interruption,4,8/1/2016,Test/SIT,Defect,20/1/2016 23:57,21/1/2016,Requirement Issue - Change in Requirement
662,Closed,[TM3_Confirmation]The 'relation to Applicant' field and 'benefit offering'field is not getting displayed for OCM STEM plan  in policy package pdf,3,8/1/2016,Test/SIT,Defect,13/1/2016 14:50,13/1/2016,Database Issue
663,Open,"[TM3_Accounting] : GL data file , Summarization functionality is not working as expected",2,8/1/2016,Test/SIT,Defect,16/1/2016 9:34,,
664,Rejected,[TM3_Confirmation]The bounceback benefit field is not getting displayed for STAI plan in the policy package pdf.,3,8/1/2016,Test/SIT,Defect,11/1/2016 5:21,11/1/2016,Testing Issue - Oversight of Testing Requirements
665,Closed,"[Tm3_Accounting_Module] :Ledger Column is getting displayed as blank where CERT = blank, in GL data file",3,8/1/2016,Test/SIT,Defect,13/1/2016 3:37,13/1/2016,Coding Issue
666,Closed,[TM3_Confirmation]The allignment of text is not proper in the policy pdf for policy change in VTC PLAN B.,4,8/1/2016,Test/SIT,Defect,14/1/2016 4:19,14/1/2016,Design Issue
667,Closed,[TM3_Q&I] Step 5_Final Recap page_Pre-existing condition exclusion not shown.,3,8/1/2016,Test/SIT,Defect,13/1/2016 6:16,13/1/2016,Build & Configuration Related Issue
668,Open,[TM3_PI&C] Premium Adjustment Details section is not displaying any record for Student - Inbound Plan,3,8/1/2016,Test/SIT,Defect,13/1/2016 7:59,,
669,Closed,[TM3_Q&I] EMTU-Pre-existing condition exclusion section not showing up.,3,8/1/2016,Test/SIT,Defect,13/1/2016 6:49,13/1/2016,Build & Configuration Related Issue
670,Open,[TM3_Accounting] : Cosmetic issue in the medical questionnaire section in the confirmation template for plan=MTAI,4,8/1/2016,Test/SIT,Watch List,20/1/2016 21:16,,
671,Closed,[TM3_Correspondence]: Cosmetic issue with the border in the confirmation for student plan and MTAI,4,8/1/2016,Test/SIT,Defect,12/1/2016 22:39,13/1/2016,Existing Production Issue
672,Closed,"[TM3_Accounting] : GLLawsonDetail.REPORT column is showing ""20160108"" instead of showing GLAccounting.Value",3,8/1/2016,Test/SIT,Defect,21/1/2016 3:45,21/1/2016,Build & Configuration Related Issue
673,Closed,[TM3 Accounting Module] AccountingEntity missing leading 0  in final GL feed file,4,8/1/2016,Test/SIT,Defect,13/1/2016 14:51,13/1/2016,Testing Issue - User Error
674,Closed,[TM3 Migration] Migration of depart date causing subsqeunt policy change to fail,3,8/1/2016,Test/SIT,Watch List,18/1/2016 11:06,18/1/2016,Coding Issue
675,Open,"[TM3_PI&C] Over_Payment_UT: After Commit, Payment Amount is not showing Correct value in Opportunity Payment Section",2,11/1/2016,Test/SIT,Defect,16/1/2016 9:34,,
676,Ready to Retest,"[TM3_PI&C] Over_Payment_UT : After making Cheque payment and clicking on Commit button, Write off amount is not showing correct value in Premium Info section",2,11/1/2016,Test/SIT,Defect,20/1/2016 13:10,13/1/2016,Coding Issue
677,Closed,"[TM3_Accounting_Module] : Upon clicking on Cancel button of ""Manual Accounting Entry Edit"", user is navigated back to manual Accounting Entry Detail page, instead of going back to Manual Accounting Home Page",3,11/1/2016,Test/SIT,Defect,13/1/2016 3:59,13/1/2016,Testing Issue - User Error
678,Open,[TM3_Q&I] Processing Rules_Education Start Date Error Message. - Validation Rule missing,3,11/1/2016,Test/SIT,Defect,20/1/2016 6:27,,
679,Ready to Retest,"[TM3_PI&C] Over_Payment_OT : After making Cheque payment and clicking on Commit button, Suspense amount is not showing correct value in Premium Info section",2,11/1/2016,Test/SIT,Defect,18/1/2016 11:05,13/1/2016,Coding Issue
680,Closed,[TM3_Accounting_Module] : DEBIT amount and CREDIT Amount fields are getting displayed as Mandatory field in New Accounting Transaction Edit page.,3,11/1/2016,Test/SIT,Defect,14/1/2016 22:49,15/1/2016,Build & Configuration Related Issue
681,Closed,[TM3_Accounting] : Manual Accounting Entry : User ID column is not getting displayed for any Accounting Transaction rows under Accounting Transaction section,3,11/1/2016,Test/SIT,Defect,21/1/2016 1:18,21/1/2016,Build & Configuration Related Issue
682,Closed,"[TM3_Accounting] : Manual Accounting : Upon clicking on Edit button for any selected MAE entry, Asset# field is showing as a read only field",2,11/1/2016,Test/SIT,Defect,18/1/2016 11:04,18/1/2016,Requirement Issue - Change in Requirement
683,Closed,"[TM3_Accounting] : upon clicking on New Accounting Transaction button, Accounting Transaction Group field is getting displayed instead of showing Manual Accounting Entry in Accounting Transaction Edit page",4,11/1/2016,Test/SIT,Defect,21/1/2016 2:01,21/1/2016,Design Issue
684,Closed,[TM3_Q&I] Clarification_Field names.,4,11/1/2016,Test/SIT,Watch List,21/1/2016 22:19,22/1/2016,Requirement Issue - Ambiguous/Unclear Requirement
685,Closed,"[TM3_Accounting_Module]: Manual Accounting : Upon clicking on New Accounting Transaction button, Accounting Transaction Group field is getting displayed as Lookup field where user can change the MAE ID",3,11/1/2016,Test/SIT,Defect,13/1/2016 7:03,13/1/2016,Requirement Issue - Change in Requirement
686,Closed,[TM3_PI&C]: Coverage amount is displaying values other than '100000' and '150000' when super visa indicator is checked as 'Yes',3,11/1/2016,Test/SIT,Watch List,21/1/2016 1:15,21/1/2016,Design Issue
687,Closed,[TM3_Accounting] : GLAccounting and GLLawsonDetail table is not showing any policy data for those which has Payment Type = Cheque,1,11/1/2016,Test/SIT,Defect,18/1/2016 3:27,18/1/2016,Coding Issue
688,Closed,[TM3_Accounting] : No additional information (displayed within ()) should get displayed except Column name in GL data file csv file.,3,11/1/2016,Test/SIT,Defect,18/1/2016 11:02,18/1/2016,Coding Issue
689,Closed,[TM3_Accounting] : Remove ?[? from MISC1 column header in GL data file,4,11/1/2016,Test/SIT,Defect,18/1/2016 11:01,18/1/2016,Coding Issue
690,Closed,[TM3 Accounting] Remove header from Lawson Direct feed,2,11/1/2016,Test/SIT,Defect,20/1/2016 21:07,12/1/2016,Build & Configuration Related Issue
691,Closed,"[TM3 Migration] Changes to Spec, need to update the mapping logic on 2 fields",3,11/1/2016,Development,Defect,13/1/2016 22:25,14/1/2016,Coding Issue
692,Fixed,[TM3_PI&C] - Policy Void no Longer Working as Expected,3,11/1/2016,Test/SIT,Defect,22/1/2016 4:05,13/1/2016,Coding Issue
693,Closed,[TM3_Q&I] - Final Recap - Policy Mailing Question Needs to be Removed,3,11/1/2016,Test/SIT,Defect,14/1/2016 12:17,14/1/2016,Build & Configuration Related Issue
694,Closed,[TM3_Q&I_COPY] STP_National_Outbound_Province label,4,11/1/2016,Test/SIT,Defect,18/1/2016 23:27,19/1/2016,Build & Configuration Related Issue
695,Open,[TM3_Q&I] Medical Questionnaire shown for age = 59,2,11/1/2016,Test/SIT,Defect,20/1/2016 6:15,,
696,Open,[TM3_Q&I_UX] User is able to copy-paste in the Confirm Email Address field in Step 4,4,11/1/2016,Test/SIT,Defect,16/1/2016 14:53,,
697,Open,[TM3_Q&I] STP_Outbound_Host Street number field missing,3,11/1/2016,Test/SIT,Defect,22/1/2016 0:36,,
698,Open,[TM3_Q&I] Clarification : Order of display mismatch,4,11/1/2016,Test/SIT,Watch List,12/1/2016 5:54,,
699,Fixed,[TM3_PI&C] : User is able to save the data of Payment entry after Clicking on Cancel button in Payment Edit page (This is not expected),3,11/1/2016,Test/SIT,Defect,22/1/2016 4:03,,Testing Issue - User Error
700,Open,[TM3_Q&I_UX_Other] iPad Air 2: UI issues in Step# 1 while testing in Safari browser,2,11/1/2016,Test/SIT,Defect,19/1/2016 9:36,,
701,Open,"[TM3_PI&C] Payment_Screen_Module - System is showing wrong ""payment amount"" value in payment header section while editing ""Information -> Payment Amount"" field for multiple times",2,11/1/2016,Test/SIT,Defect,16/1/2016 9:37,,
702,Closed,[TM3_PI&C] Some Screen Elements are not visible for Void policy,4,12/1/2016,Test/SIT,Defect,21/1/2016 11:02,21/1/2016,Requirement Issue - Ambiguous/Unclear Requirement
703,Open,[TM3_Q&I_Browser]  Back Button - System is displaying error message on a valid date and covered days are not being calculated for VTC plan,4,12/1/2016,Test/SIT,Defect,16/1/2016 9:38,,
704,Ready to Retest,[TM3_PI&C]: Salesforce is displaying the policy status as 'Active' whereas in database policy status is displaying as 'Payment Pending',3,12/1/2016,Test/SIT,Defect,21/1/2016 2:16,13/1/2016,Coding Issue
705,Closed,[TM3_Migration]There is a mismatch in the medical questions section for policy no '5A82314z',3,12/1/2016,Development,Defect,21/1/2016 11:02,21/1/2016,Coding Issue
706,Closed,[TM3_PI&C]: Error message content mismatch when user clicks on the 'On/Off Hold' button,4,12/1/2016,Test/SIT,Defect,21/1/2016 1:22,21/1/2016,Coding Issue
707,Closed,[TM3_PI&C] Count of payment record is more than actual payment done,3,12/1/2016,Test/SIT,Defect,21/1/2016 13:48,21/1/2016,Design Issue
708,Open,[TM3_PI&C] Payment is not getting Voided on two identical payments,2,12/1/2016,Test/SIT,Defect,13/1/2016 22:10,,
709,Closed,[TM3_Accounting_Module] : GLLawsonDetail.Description column is showing  NULL value for Manual Accounting Entries,3,12/1/2016,Test/SIT,Defect,14/1/2016 21:50,15/1/2016,Coding Issue
710,Closed,[TM3_Q&I_DB] Database - Postal code is displayed wrong for AddressTypeID=115,3,12/1/2016,Test/SIT,Defect,19/1/2016 1:34,19/1/2016,Coding Issue
711,Ready to Retest,[TM3_Q&I] Page 5 VTC policy pdf update,4,12/1/2016,Test/SIT,Defect,20/1/2016 13:11,,Build & Configuration Related Issue
712,Open,"[TM3: Migration] 5A0080864P, please investigate how InsuredID and MultipleInsuredID should be populated in PolicyBenefit for a Madatory Benefit",2,12/1/2016,Test/SIT,Watch List,14/1/2016 13:05,,
713,Ready to Retest,[TM3_Confirmations] Medical questions for  French correspondence are all shown in English,2,12/1/2016,Test/SIT,Defect,20/1/2016 13:14,13/1/2016,Coding Issue
714,Ready to Retest,[TM3_Confirmations] French lookup values are displayed in English on confirmation,2,12/1/2016,Test/SIT,Defect,20/1/2016 13:14,13/1/2016,Coding Issue
715,Ready to Retest,[TM3_Confirmations] Missing support for French,2,12/1/2016,Test/SIT,Defect,20/1/2016 13:14,13/1/2016,Coding Issue
716,Retested,Confirmation created during Q&I process not available in Policy change confirmation list,2,12/1/2016,Test/SIT,Defect,15/1/2016 3:10,13/1/2016,Coding Issue
717,Ready to Retest,[TM3_Q&I_Browser] Cache - Previous session data  not applicable for the current policy is present in the payload,3,12/1/2016,Test/SIT,Defect,20/1/2016 13:15,13/1/2016,Coding Issue
718,Fixed,[TM3_Q&I] Number of dependent children not passed into payload for Family TopUp plan,3,12/1/2016,Test/SIT,Defect,21/1/2016 22:01,13/1/2016,Coding Issue
719,Closed,[TM3_Accounting_Module] : Receiving Web Services Error in Error Messages section after approving MAE from TRIP,1,12/1/2016,Test/SIT,Defect,13/1/2016 8:24,13/1/2016,Coding Issue
720,Closed,[TM3_PI&C_Module_PCI_Form] : Getting PCI Page unavailable error upon clicking on PCI Form button from Payment detail page,1,13/1/2016,Test/SIT,Defect,13/1/2016 22:25,14/1/2016,Coding Issue
721,Open,[TM3_Q&I_COPY] Step 1 -Cosmetic issue: Content mismatch when coverage start date is 60 days greater than purchase date,4,13/1/2016,Test/SIT,Defect,17/1/2016 14:04,,
722,Open,[TM3_PI&C] System is allowing user to create a new opportunity while one opportunity already exist in 'Application Processing' stage,3,13/1/2016,Test/SIT,Watch List,21/1/2016 10:59,,
723,Open,[TM3_Q&I_COPY]: Traveller/Applicant label is not consistent in the first page/plan selection/Applicant Information page,4,13/1/2016,Test/SIT,Defect,16/1/2016 19:37,,
724,Closed,[TM3_Migration]The Number of records in the policy.correspondence table does not match with the no of records present in wynsure for those policies.,4,13/1/2016,Development,Defect,18/1/2016 10:45,18/1/2016,Coding Issue
725,Ready to Retest,[TM3_Q&I]VTC Companion case fails where no phone info are provided for the Host contact,3,12/1/2016,Test/SIT,Defect,21/1/2016 23:10,,Build & Configuration Related Issue
726,Ready to Retest,[TM3_Q&I] VTC Companion payload phone info is incorrect,3,13/1/2016,Test/SIT,Defect,21/1/2016 23:11,18/1/2016,Coding Issue
727,Closed,[TM3 Migration] We believe CoveredAmountBeforeDeparture and CoveredAmountAfterDeparture in ProductIntermediate are not being populated,2,13/1/2016,Development,Defect,18/1/2016 10:56,18/1/2016,Requirement Issue - Change in Requirement
728,Closed,"[TM3_Q&I_DB] Address Line 1 showing ""null null"" for VTC Home Address.",3,13/1/2016,Test/SIT,Defect,15/1/2016 4:42,15/1/2016,Coding Issue
729,Ready to Retest,"[TM3_Q&I] North West Territoires, Canada Travel location fails in the service call",3,13/1/2016,Test/SIT,Defect,20/1/2016 13:15,,Build & Configuration Related Issue
730,Closed,[TM3_Migration] : The policy ApplicationDate is 5 hours less that it should be for migrated policies.,2,13/1/2016,Development,Defect,15/1/2016 5:20,15/1/2016,Coding Issue
731,Open,[TM3_Migration] Coverage amount  not displayed correctly on confirmation,2,13/1/2016,Development,Defect,21/1/2016 21:09,,
732,Closed,[TM3_Q&I] EMTU_Family Coverage Multiplier - incorrect multiplier,2,13/1/2016,Test/SIT,Defect,21/1/2016 3:22,21/1/2016,Coding Issue
733,Open,[TM3_Q&I] Clarification_VTC/Student Inbound province not populated in Step 4,4,13/1/2016,Test/SIT,Watch List,14/1/2016 5:27,,
734,Closed,[TM3_PI&C] No record is being displayed in Payment Adjustment Details grid for VTC Plan B,2,13/1/2016,Test/SIT,Defect,18/1/2016 10:55,18/1/2016,Coding Issue
735,Open,[TM3_Q&I] Clarification_Multi Trip duration_Field label,4,13/1/2016,Test/SIT,Watch List,14/1/2016 5:27,,
736,Ready to Retest,"[TM3_Q&I] Cache Issues- Address is not populating the Correct Addres when ""Create New Application"" option is used",2,13/1/2016,Test/SIT,Defect,20/1/2016 13:16,18/1/2016,Coding Issue
737,Open,[TM3_PI&C] Premum_Info - System is showing all amount fields as ?0? in Payment header and Opportunity Detail -> Premium Info section when User cancel a policy and save the Payment details in payment Edit page,2,14/1/2016,Test/SIT,Defect,16/1/2016 9:50,,
738,Ready to Retest,"[TM3_PI&C] : After hitting Commit button for Cancelled Policy, Multiple Entries get created in below tables: Payment, Policy_Payment, BackOfficeTransaction",2,14/1/2016,Test/SIT,Defect,20/1/2016 13:17,18/1/2016,Coding Issue
739,Open,[TM3_Q&I] STP_Inbound_ Canadian arrival date should not be a mandatory field.,4,13/1/2016,Test/SIT,Defect,21/1/2016 12:17,,Requirement Issue - Inadequate/Missing Requirement
740,Open,[TM3_Q&I_UX] Cosmetic issue in the 'Thank You' page text,4,14/1/2016,Test/SIT,Defect,15/1/2016 11:39,,
741,Open,[TM3 Migration / Forms] Differences in Policy Comfirmation for migrated policy 6A0110719S,3,14/1/2016,Development,Watch List,22/1/2016 2:05,,
742,Closed,[TM3_Confirmations] CMM100000083 - Coverage amount not displayed correctly on Confirmation Form,2,14/1/2016,Development,Defect,20/1/2016 13:17,20/1/2016,Coding Issue
743,Closed,[TM3: Confirmations] CMM100000083 - Deductible saving label is not correct,2,14/1/2016,Development,Defect,20/1/2016 13:59,20/1/2016,Coding Issue
744,Ready to Retest,[TM3: Confirmations] BouncBack info is not displayed correctly,2,14/1/2016,Development,Defect,21/1/2016 22:24,18/1/2016,Coding Issue
745,Fixed,[TM3_Q&I] PCI Payment Page - Token,2,14/1/2016,Test/SIT,Defect,20/1/2016 2:10,,Requirement Issue - Change in Requirement
746,Ready to Retest,[TM3_Confirmations] Cancelled policy status,4,14/1/2016,Test/SIT,Defect,20/1/2016 13:20,,Design Issue
747,Ready to Retest,"[TM3_Confirmations] policy 6A0110721A, wrong paragraph is printed",2,14/1/2016,Development,Defect,21/1/2016 9:01,18/1/2016,Coding Issue
748,Closed,[TM3_Migration] Logic to setup Couple policies in one booking  is not work (e.g. 6A0110720p and 6A0110721a ),2,14/1/2016,Development,Defect,17/1/2016 20:24,17/1/2016,Coding Issue
749,Closed,[TM3_Migration] Logic for mapping to Traveler Type is not working for companion policies,2,14/1/2016,Development,Defect,17/1/2016 20:24,17/1/2016,Coding Issue
750,Closed,[TM3_Confirmations] Companion name not printed,2,14/1/2016,Development,Defect,20/1/2016 13:22,20/1/2016,Coding Issue
751,Closed,[TM3_Migration] Logic to populate CompanionBookingID not  according to Spec,2,14/1/2016,Development,Defect,17/1/2016 20:24,17/1/2016,Coding Issue
752,Closed,[TM3_Migration] CompanionBookingID and CompanionBookingName is only populated for one of companion policies,2,14/1/2016,Development,Defect,17/1/2016 20:24,17/1/2016,Coding Issue
753,Rejected,[TM3_Migration] How come only some medical questions are migrated for policy 6A0110721a,2,14/1/2016,Development,Defect,20/1/2016 22:37,21/1/2016,Environment Issue
754,Closed,[TM3_Migration] Updated MIGR-02-POL08 and  MIGR-02-POL09in WP18 Spec document,3,14/1/2016,Development,Defect,17/1/2016 20:24,17/1/2016,Coding Issue
755,Closed,[TM3_Migration] MTEM plans only applying EM portion of premium,2,14/1/2016,Development,Defect,17/1/2016 23:25,18/1/2016,Coding Issue
756,Open,[TM3_Migration] Trip info for MTEM plans is incorrect,2,14/1/2016,Development,Defect,21/1/2016 21:00,,
757,Closed,[TM3_Migration] MTEM plans are setting up CanadianArrivaldate,3,14/1/2016,Development,Defect,17/1/2016 23:46,18/1/2016,Coding Issue
758,Closed,[TM3_Migration] MTEM Payment datetime incorrect for payments on all migrated policies,2,14/1/2016,Development,Defect,18/1/2016 1:04,18/1/2016,Coding Issue
759,Rejected,[TM3_Migration] MQ_Indicator not set correctly in the Wynsure data extract,3,14/1/2016,Development,Defect,17/1/2016 20:43,17/1/2016,Environment Issue
760,Closed,[TM3_Migration] Gender not set correctly in the Wynsure data extract,3,14/1/2016,Development,Defect,18/1/2016 1:22,18/1/2016,Coding Issue
761,Closed,[TM3_Migration] VTC plans have Departure and destination info,3,14/1/2016,Development,Defect,18/1/2016 1:39,18/1/2016,Coding Issue
762,Closed,[TM3_Migration] Premium adjustment info generated for STP family plans,3,14/1/2016,Development,Defect,18/1/2016 1:58,18/1/2016,Coding Issue
763,Closed,[TM3_Confirmations]: Cover Me(R) is not readable in the cover letter for VTC plans,4,14/1/2016,Test/SIT,Defect,21/1/2016 1:58,21/1/2016,Design Issue
764,Closed,"[TM3_Accounting] : For Policy Number = 'CMM100000030'and IsManual = True, GLAcocunting.legal column is only showing ?0001?(No entry found for ?0111?) where as in GLAwsonDetails.AccountingEntity is showing 3 rows with ?0111? entry",3,15/1/2016,Test/SIT,Defect,20/1/2016 22:46,21/1/2016,Build & Configuration Related Issue
765,Open,[TM3_Accounting] : For Manual Accoutning Entry : GLAccounting.TransactionAmount - Is Showing 8 rows where as GLLawsonDetail.TransactionAmount column has 158 entry,2,15/1/2016,Test/SIT,Defect,22/1/2016 0:17,,Design Issue
766,Open,[TM3_Q&I_DB] Database_RateCategoryID stored wrong.,3,15/1/2016,Test/SIT,Defect,20/1/2016 6:12,,
767,Closed,[TM3_Migration] The base premium and other premium fields in the policy.benefit table does not match with the application for policy no '6a0110739o',3,15/1/2016,Development,Defect,20/1/2016 20:57,20/1/2016,Coding Issue
768,Fixed,[TM3_Migration]The Multitrip durationId is set as 'Null' in policytable for Multi trip plan for policyid '6a0110739o',3,15/1/2016,Development,Defect,21/1/2016 13:12,,Environment Issue
769,Closed,[TM3_Migration]The Medical questions are not populated correctly for policy no '6a0110739o',3,15/1/2016,Development,Defect,20/1/2016 20:58,20/1/2016,Build & Configuration Related Issue
770,Ready to Retest,[TM3_Confirmations]:  Value for Gender column is displaying as 'Unspecified' in the policy package sent over email for policy issuance,3,15/1/2016,Test/SIT,Defect,21/1/2016 1:49,20/1/2016,Coding Issue
771,Fixed,[TM3_Confirmations]: 'Print' button is not available neither in the online policy package nor in PI&C when it is viewing as webpage,3,15/1/2016,Test/SIT,Defect,21/1/2016 6:04,,Requirement Issue - Ambiguous/Unclear Requirement
772,Duplicate,[TM3_Correspondence] BB displayed in incorrect order,2,14/1/2016,Development,Defect,18/1/2016 23:34,15/1/2016,Coding Issue
773,Ready to Retest,[TM3_Migration] AmountPaidTotal not calculated correctly in migration,2,14/1/2016,Development,Defect,21/1/2016 14:17,20/1/2016,Coding Issue
774,Ready to Retest,[TM3_Migration] There are 2 payments on migrated policy on SF,2,15/1/2016,Development,Defect,21/1/2016 22:28,,Build & Configuration Related Issue
775,Open,[TM3_Migration] Birth date for multi insured on VTC plans is incorrect,3,15/1/2016,Development,Defect,22/1/2016 0:35,,
776,Closed,[TM3_Accounting]  IsDefault setting for UnitsAmount is not set,3,15/1/2016,Test/SIT,Defect,18/1/2016 10:50,18/1/2016,Build & Configuration Related Issue
777,Open,[TM3_Q&I] PCI error message,2,15/1/2016,Test/SIT,Defect,21/1/2016 0:42,,
778,Open,[TM3_Accounting] Manual Accounting Entry screen - requirement has changed,4,15/1/2016,Test/SIT,Defect,19/1/2016 9:37,,
779,Closed,[TM3_Q&I] VTC Exclusion Appearing Twice on Plan Recap For Companion,2,15/1/2016,Test/SIT,Defect,21/1/2016 3:47,21/1/2016,Build & Configuration Related Issue
780,Closed,[TM3_Q&I] Application Info Progress Check Marks,2,15/1/2016,Test/SIT,Defect,21/1/2016 2:33,21/1/2016,Coding Issue
781,Fixed,[TM3_Q&I] Quote Step 1 - Default for Coverage End Date (TUP),2,15/1/2016,Test/SIT,Defect,21/1/2016 17:39,,Build & Configuration Related Issue
782,Fixed,[TM3_Q&I] Quote Step 1 - Default for Education End Date (Student Plan),2,15/1/2016,Test/SIT,Defect,21/1/2016 21:10,,Build & Configuration Related Issue
783,Closed,[TM3_Q&I] Application Details - Host Info Should Appear Once for VTC Family,2,15/1/2016,Test/SIT,Defect,21/1/2016 3:47,21/1/2016,Coding Issue
784,Closed,[TM3_Q&I] Application Details - Education Start/End Date Should Not be Editable,2,15/1/2016,Test/SIT,Defect,21/1/2016 22:54,22/1/2016,Coding Issue
